title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
,https://www.olx.uz/d/obyavlenie/evro-kvartira-v-tsentre-ID22r02.html,,,,,,,,22r02,26,yakkasarai
Евро квартира в центре,https://www.olx.uz/d/obyavlenie/evro-kvartira-v-tsentre-ID22r02.html,700 у.е.,700.0,у.е,,,,,22r02,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-tsentre-ID2Z0Kk.html,,,,,,,,2Z0Kk,26,yakkasarai
сдается квартира в центре!!!,https://www.olx.uz/d/obyavlenie/sdaetsya-kvartira-v-tsentre-ID2Z0Kk.html,1 200 у.е.,1200.0,у.е,,,,,2Z0Kk,26,yakkasarai
,https://www.olx.uz/d/obyavlenie/arenda-tsum-3-5-7-ID1Rou3.html,,,,,,,,1Rou3,26,yakkasarai
Аренда ЦУМ 3/5/7,https://www.olx.uz/d/obyavlenie/arenda-tsum-3-5-7-ID1Rou3.html,1 700 у.е.,1700.0,у.е,,,,,1Rou3,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-kvartira-v-yakkasarayskom-rayone-zhk-drim-haus-ID33wbU.html,,,,,,,,33wbU,26,yakkasarai
Срочно сдается квартира в Яккасарайском районе! ЖК Дрим Хаус!,https://www.olx.uz/d/obyavlenie/srochno-sdaetsya-kvartira-v-yakkasarayskom-rayone-zhk-drim-haus-ID33wbU.html,1 000 у.е.,1000.0,у.е,,,,,33wbU,26,yakkasarai
ТОП,https://www.olx.uz/d/obyavlenie/sdam-kvartiru-4h-komnatnuyu-na-shota-rustaveli-ID4e6KB.html,,,,,,,,4e6KB,26,yakkasarai
Сдам квартиру 4х комнатную на Шота Руставели,https://www.olx.uz/d/obyavlenie/sdam-kvartiru-4h-komnatnuyu-na-shota-rustaveli-ID4e6KB.html,850 у.е. Договорная,850.0,у.е,,,,,4e6KB,26,yakkasarai
